date,Symbol,monthly_avg,monthly_base,compounded_total,index,Name,Exchange,Sector,Industry,DateAdded,Founded,City,State,Country,2021Price,2021Marketcap,2021Ebitda,2021Revenuegrowth,2021Fulltimeemployees
2016-12,GPN,0.0006808075067287941,1.0206271342620723,5.001936318363742,198488,Global Payments Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2016-04-25,2000,Atlanta,GA,United States,111.3,32293808128,3447259904.0,0.137,25000.0
2017-01,GPN,0.005577940478652671,1.1816044771910292,5.910310348403011,198488,Global Payments Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2016-04-25,2000,Atlanta,GA,United States,111.3,32293808128,3447259904.0,0.137,25000.0
2017-02,GPN,0.001658996290159052,1.0509858729553652,6.211652680953467,198488,Global Payments Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2016-04-25,2000,Atlanta,GA,United States,111.3,32293808128,3447259904.0,0.137,25000.0
2017-03,GPN,0.0005957793622296391,1.0180286474897164,6.323640377466929,198488,Global Payments Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2016-04-25,2000,Atlanta,GA,United States,111.3,32293808128,3447259904.0,0.137,25000.0
2017-04,GPN,0.0007425322848578599,1.022517478140355,6.466032811434006,198488,Global Payments Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2016-04-25,2000,Atlanta,GA,United States,111.3,32293808128,3447259904.0,0.137,25000.0
2017-05,GPN,0.005294377595798316,1.171649224120565,7.575922326654768,198488,Global Payments Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2016-04-25,2000,Atlanta,GA,United States,111.3,32293808128,3447259904.0,0.137,25000.0
2017-06,GPN,-0.0005844947342886057,0.9826129612769404,7.44419947179833,198488,Global Payments Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2016-04-25,2000,Atlanta,GA,United States,111.3,32293808128,3447259904.0,0.137,25000.0
2017-07,GPN,0.002229399355704481,1.069089699199124,7.958516974083156,198488,Global Payments Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2016-04-25,2000,Atlanta,GA,United States,111.3,32293808128,3447259904.0,0.137,25000.0
2017-08,GPN,0.0005710899121764122,1.017275328998144,8.096002973147757,198488,Global Payments Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2016-04-25,2000,Atlanta,GA,United States,111.3,32293808128,3447259904.0,0.137,25000.0
2017-09,GPN,-0.00020216479298957313,0.9939528014224297,8.047044835484533,198488,Global Payments Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2016-04-25,2000,Atlanta,GA,United States,111.3,32293808128,3447259904.0,0.137,25000.0
2017-10,GPN,0.0041182560406781595,1.1312169238686924,9.102953305030262,198488,Global Payments Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2016-04-25,2000,Atlanta,GA,United States,111.3,32293808128,3447259904.0,0.137,25000.0
2017-11,GPN,-0.0014559880072406665,0.9572301075868854,8.713620971532512,198488,Global Payments Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2016-04-25,2000,Atlanta,GA,United States,111.3,32293808128,3447259904.0,0.137,25000.0
2017-12,GPN,-6.799951563560836e-05,0.9979620246662952,8.695862826925277,198488,Global Payments Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2016-04-25,2000,Atlanta,GA,United States,111.3,32293808128,3447259904.0,0.137,25000.0
2018-01,GPN,0.005250072004553862,1.1701010969337686,10.175038632570848,198488,Global Payments Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2016-04-25,2000,Atlanta,GA,United States,111.3,32293808128,3447259904.0,0.137,25000.0
2018-02,GPN,-0.009816713424119206,0.7438198199097079,7.568395403253168,198488,Global Payments Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2016-04-25,2000,Atlanta,GA,United States,111.3,32293808128,3447259904.0,0.137,25000.0
2013-01,MA,0.0,1.0,1.0,282349,Mastercard Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2008-07-18,1966,Purchase,NY,United States,316.15,310635397120,11809999872.0,0.244,24000.0
2013-02,MA,-0.0008594242989549297,0.9745360041153588,0.9745360041153588,282349,Mastercard Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2008-07-18,1966,Purchase,NY,United States,316.15,310635397120,11809999872.0,0.244,24000.0
2013-03,MA,0.002253363834442129,1.0698568607547547,1.0426140300553406,282349,Mastercard Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2008-07-18,1966,Purchase,NY,United States,316.15,310635397120,11809999872.0,0.244,24000.0
2013-04,MA,0.0010508461264295379,1.0320104894715008,1.075988615487266,282349,Mastercard Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2008-07-18,1966,Purchase,NY,United States,316.15,310635397120,11809999872.0,0.244,24000.0
2013-05,MA,0.0014718670121595466,1.045111466597238,1.1245280399738282,282349,Mastercard Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2008-07-18,1966,Purchase,NY,United States,316.15,310635397120,11809999872.0,0.244,24000.0
2013-06,MA,0.00044250253937442864,1.0133606057125113,1.1395524157285817,282349,Mastercard Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2008-07-18,1966,Purchase,NY,United States,316.15,310635397120,11809999872.0,0.244,24000.0
2013-07,MA,0.0028185684348922897,1.0881055010075322,1.239953252240692,282349,Mastercard Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2008-07-18,1966,Purchase,NY,United States,316.15,310635397120,11809999872.0,0.244,24000.0
2013-08,MA,-0.00022145595015861513,0.9933776110571754,1.2317417995334339,282349,Mastercard Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2008-07-18,1966,Purchase,NY,United States,316.15,310635397120,11809999872.0,0.244,24000.0
2013-09,MA,0.005288465919276642,1.1714425437452558,1.4429147468828047,282349,Mastercard Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2008-07-18,1966,Purchase,NY,United States,316.15,310635397120,11809999872.0,0.244,24000.0
2013-10,MA,0.002844345125028277,1.0889448815928575,1.5712546281928839,282349,Mastercard Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2008-07-18,1966,Purchase,NY,United States,316.15,310635397120,11809999872.0,0.244,24000.0
2013-11,MA,0.0030162086067104022,1.0945573875468726,1.7198283610057357,282349,Mastercard Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2008-07-18,1966,Purchase,NY,United States,316.15,310635397120,11809999872.0,0.244,24000.0
2013-12,MA,0.004510075953178586,1.1445345881151925,1.9684030447925263,282349,Mastercard Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2008-07-18,1966,Purchase,NY,United States,316.15,310635397120,11809999872.0,0.244,24000.0
2014-01,MA,-0.004466470488917473,0.8743327551444767,1.7210392573882263,282349,Mastercard Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2008-07-18,1966,Purchase,NY,United States,316.15,310635397120,11809999872.0,0.244,24000.0
2014-02,MA,0.0014644768174036226,1.0448801245745885,1.798279713657567,282349,Mastercard Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2008-07-18,1966,Purchase,NY,United States,316.15,310635397120,11809999872.0,0.244,24000.0
2014-03,MA,-0.001768961629712724,0.9482701559456754,1.7052549845040057,282349,Mastercard Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2008-07-18,1966,Purchase,NY,United States,316.15,310635397120,11809999872.0,0.244,24000.0
2014-04,MA,-0.0005005317415118201,0.9850925217799675,1.6798339329629104,282349,Mastercard Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2008-07-18,1966,Purchase,NY,United States,316.15,310635397120,11809999872.0,0.244,24000.0
2014-05,MA,0.0018859758040134273,1.0581541132621115,1.7775231857619738,282349,Mastercard Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2008-07-18,1966,Purchase,NY,United States,316.15,310635397120,11809999872.0,0.244,24000.0
2014-06,MA,-0.0018589369423574291,0.9457093413526291,1.6810202812459831,282349,Mastercard Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2008-07-18,1966,Purchase,NY,United States,316.15,310635397120,11809999872.0,0.244,24000.0
2014-07,MA,0.0005115750612402164,1.0154616407213568,1.7070116128799226,282349,Mastercard Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2008-07-18,1966,Purchase,NY,United States,316.15,310635397120,11809999872.0,0.244,24000.0
2014-08,MA,0.0011046762792450533,1.0336766372062778,1.7644980236737828,282349,Mastercard Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2008-07-18,1966,Purchase,NY,United States,316.15,310635397120,11809999872.0,0.244,24000.0
2014-09,MA,-0.0011306317696505586,0.9666312962049309,1.7056190117748276,282349,Mastercard Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2008-07-18,1966,Purchase,NY,United States,316.15,310635397120,11809999872.0,0.244,24000.0
2014-10,MA,0.005709883589616414,1.1862645302657375,2.023315335815377,282349,Mastercard Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2008-07-18,1966,Purchase,NY,United States,316.15,310635397120,11809999872.0,0.244,24000.0
2014-11,MA,0.0022127313681180884,1.0685564297493815,2.1620266114960502,282349,Mastercard Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2008-07-18,1966,Purchase,NY,United States,316.15,310635397120,11809999872.0,0.244,24000.0
2014-12,MA,-0.0004867595686327603,0.9854998129062824,2.130676821127761,282349,Mastercard Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2008-07-18,1966,Purchase,NY,United States,316.15,310635397120,11809999872.0,0.244,24000.0
2015-01,MA,-0.0023771350738568285,0.9310903610588874,1.9838526506836496,282349,Mastercard Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2008-07-18,1966,Purchase,NY,United States,316.15,310635397120,11809999872.0,0.244,24000.0
2015-02,MA,0.005050875609817166,1.163165167352621,2.3075483004353883,282349,Mastercard Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2008-07-18,1966,Purchase,NY,United States,316.15,310635397120,11809999872.0,0.244,24000.0
2015-03,MA,-0.0018210724213440146,0.9467861992177198,2.18475488488053,282349,Mastercard Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2008-07-18,1966,Purchase,NY,United States,316.15,310635397120,11809999872.0,0.244,24000.0
2015-04,MA,0.002122967903433687,1.065688988708833,2.328269223845015,282349,Mastercard Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2008-07-18,1966,Purchase,NY,United States,316.15,310635397120,11809999872.0,0.244,24000.0
2015-05,MA,0.0011566183273807652,1.0352868093283891,2.410426416011991,282349,Mastercard Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2008-07-18,1966,Purchase,NY,United States,316.15,310635397120,11809999872.0,0.244,24000.0
2015-06,MA,0.0006450414321366626,1.019533331504459,2.457510074263058,282349,Mastercard Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2008-07-18,1966,Purchase,NY,United States,316.15,310635397120,11809999872.0,0.244,24000.0
2015-07,MA,0.0019213025149469169,1.0592740078497676,2.6031765456958094,282349,Mastercard Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2008-07-18,1966,Purchase,NY,United States,316.15,310635397120,11809999872.0,0.244,24000.0
2015-08,MA,-0.002337247067932321,0.932207843793209,2.4267015946761443,282349,Mastercard Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2008-07-18,1966,Purchase,NY,United States,316.15,310635397120,11809999872.0,0.244,24000.0
2015-09,MA,-0.0010319871142502165,0.9694992291622134,2.3526853254452362,282349,Mastercard Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2008-07-18,1966,Purchase,NY,United States,316.15,310635397120,11809999872.0,0.244,24000.0
2015-10,MA,0.0043400478087150885,1.1387369491855628,2.679089709891151,282349,Mastercard Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2008-07-18,1966,Purchase,NY,United States,316.15,310635397120,11809999872.0,0.244,24000.0
2015-11,MA,-0.0005005574629036614,0.9850917612610629,2.639149200893064,282349,Mastercard Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2008-07-18,1966,Purchase,NY,United States,316.15,310635397120,11809999872.0,0.244,24000.0
2015-12,MA,-0.00015543756373560434,0.9953473678203364,2.6268702103940558,282349,Mastercard Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2008-07-18,1966,Purchase,NY,United States,316.15,310635397120,11809999872.0,0.244,24000.0
2016-01,MA,-0.00443761754990775,0.8750932822383102,2.298756474427775,282349,Mastercard Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2008-07-18,1966,Purchase,NY,United States,316.15,310635397120,11809999872.0,0.244,24000.0
2016-02,MA,-0.0010344111533091172,0.9694286556919163,2.2284803987676067,282349,Mastercard Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2008-07-18,1966,Purchase,NY,United States,316.15,310635397120,11809999872.0,0.244,24000.0
2016-03,MA,0.0038774597498652734,1.1231068895338356,2.5028216890470083,282349,Mastercard Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2008-07-18,1966,Purchase,NY,United States,316.15,310635397120,11809999872.0,0.244,24000.0
2016-04,MA,0.0012744068082165179,1.038947169353505,2.600299509231948,282349,Mastercard Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2008-07-18,1966,Purchase,NY,United States,316.15,310635397120,11809999872.0,0.244,24000.0
2016-05,MA,-0.0005065954714894254,0.9849132477589745,2.5610694347837053,282349,Mastercard Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2008-07-18,1966,Purchase,NY,United States,316.15,310635397120,11809999872.0,0.244,24000.0
2016-06,MA,-0.0037163842529071467,0.894313213058389,2.2903982350870478,282349,Mastercard Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2008-07-18,1966,Purchase,NY,United States,316.15,310635397120,11809999872.0,0.244,24000.0
2016-07,MA,0.0039735010200396435,1.1263348047566404,2.5797552489317237,282349,Mastercard Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2008-07-18,1966,Purchase,NY,United States,316.15,310635397120,11809999872.0,0.244,24000.0
2016-08,MA,0.0006425736347176759,1.019457902806481,2.6299518758299465,282349,Mastercard Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2008-07-18,1966,Purchase,NY,United States,316.15,310635397120,11809999872.0,0.244,24000.0
2016-09,MA,0.0025068882570031866,1.078005460236673,2.835102482304363,282349,Mastercard Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2008-07-18,1966,Purchase,NY,United States,316.15,310635397120,11809999872.0,0.244,24000.0
2016-10,MA,0.0024358548583745293,1.075716325729402,3.0497660253307566,282349,Mastercard Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2008-07-18,1966,Purchase,NY,United States,316.15,310635397120,11809999872.0,0.244,24000.0
2016-11,MA,-0.00209120223719864,0.9391296324148152,2.8641256463200655,282349,Mastercard Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2008-07-18,1966,Purchase,NY,United States,316.15,310635397120,11809999872.0,0.244,24000.0
2016-12,MA,0.0005552609629540914,1.0167926434640688,2.912221887135014,282349,Mastercard Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2008-07-18,1966,Purchase,NY,United States,316.15,310635397120,11809999872.0,0.244,24000.0
2017-01,MA,0.0015135134148535068,1.0464160880141178,3.047395834564913,282349,Mastercard Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2008-07-18,1966,Purchase,NY,United States,316.15,310635397120,11809999872.0,0.244,24000.0
2017-02,MA,0.0020268413255483063,1.062626529822665,3.2382436606797573,282349,Mastercard Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2008-07-18,1966,Purchase,NY,United States,316.15,310635397120,11809999872.0,0.244,24000.0
2017-03,MA,0.0008080008786332743,1.0245261762610918,3.317665395477952,282349,Mastercard Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2008-07-18,1966,Purchase,NY,United States,316.15,310635397120,11809999872.0,0.244,24000.0
2017-04,MA,0.001796094961061724,1.055309952205144,3.5011653099344975,282349,Mastercard Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2008-07-18,1966,Purchase,NY,United States,316.15,310635397120,11809999872.0,0.244,24000.0
2017-05,MA,0.002523614388702411,1.0785451639811834,3.7761649133285333,282349,Mastercard Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2008-07-18,1966,Purchase,NY,United States,316.15,310635397120,11809999872.0,0.244,24000.0
2017-06,MA,-0.0004803054613265972,0.9856907393550098,3.7221307853452488,282349,Mastercard Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2008-07-18,1966,Purchase,NY,United States,316.15,310635397120,11809999872.0,0.244,24000.0
2017-07,MA,0.002578393291934411,1.0803145493854152,4.0210720421238335,282349,Mastercard Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2008-07-18,1966,Purchase,NY,United States,316.15,310635397120,11809999872.0,0.244,24000.0
2017-08,MA,0.0018652689497713675,1.057498215932733,4.252276510682946,282349,Mastercard Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2008-07-18,1966,Purchase,NY,United States,316.15,310635397120,11809999872.0,0.244,24000.0
2017-09,MA,0.002956961530254604,1.0926194184926845,4.6461198883725014,282349,Mastercard Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2008-07-18,1966,Purchase,NY,United States,316.15,310635397120,11809999872.0,0.244,24000.0
2017-10,MA,0.002392179169429505,1.0743111590512688,4.991378442368614,282349,Mastercard Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2008-07-18,1966,Purchase,NY,United States,316.15,310635397120,11809999872.0,0.244,24000.0
2017-11,MA,0.0006077449944563348,1.0183939339252537,5.083189527633477,282349,Mastercard Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2008-07-18,1966,Purchase,NY,United States,316.15,310635397120,11809999872.0,0.244,24000.0
2017-12,MA,0.0003660801488472476,1.0110409005263927,5.13931251756488,282349,Mastercard Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2008-07-18,1966,Purchase,NY,United States,316.15,310635397120,11809999872.0,0.244,24000.0
2018-01,MA,0.0052914946953692326,1.1715484295371053,6.020953508853522,282349,Mastercard Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2008-07-18,1966,Purchase,NY,United States,316.15,310635397120,11809999872.0,0.244,24000.0
2018-02,MA,-4.162530971865142e-05,0.9987519941255929,6.013439323504941,282349,Mastercard Inc.,NYQ,Information Technology,Data Processing & Outsourced Services,2008-07-18,1966,Purchase,NY,United States,316.15,310635397120,11809999872.0,0.244,24000.0
2013-01,CRM,0.0,1.0,1.0,111488,Salesforce.com,NYQ,Information Technology,Application Software,2008-09-15,1999,San Francisco,CA,United States,167.45,164938252288,3064000000.0,0.259,73541.0
2013-02,CRM,-0.00018136969621626982,0.994573194231085,0.994573194231085,111488,Salesforce.com,NYQ,Information Technology,Application Software,2008-09-15,1999,San Francisco,CA,United States,167.45,164938252288,3064000000.0,0.259,73541.0
2013-03,CRM,0.002983240680025245,1.0934785985547575,1.0875445025879356,111488,Salesforce.com,NYQ,Information Technology,Application Software,2008-09-15,1999,San Francisco,CA,United States,167.45,164938252288,3064000000.0,0.259,73541.0
2013-04,CRM,-0.003672220605479731,0.8955032817269546,0.9738996710916048,111488,Salesforce.com,NYQ,Information Technology,Application Software,2008-09-15,1999,San Francisco,CA,United States,167.45,164938252288,3064000000.0,0.259,73541.0
2013-05,CRM,0.0015068201334633208,1.0462063071608856,1.0188999784379489,111488,Salesforce.com,NYQ,Information Technology,Application Software,2008-09-15,1999,San Francisco,CA,United States,167.45,164938252288,3064000000.0,0.259,73541.0
2013-06,CRM,-0.004761213022451688,0.866600224073054,0.8829789496223565,111488,Salesforce.com,NYQ,Information Technology,Application Software,2008-09-15,1999,San Francisco,CA,United States,167.45,164938252288,3064000000.0,0.259,73541.0
2013-07,CRM,0.006334395678623524,1.2085635812237403,1.0671362015007717,111488,Salesforce.com,NYQ,Information Technology,Application Software,2008-09-15,1999,San Francisco,CA,United States,167.45,164938252288,3064000000.0,0.259,73541.0
2013-08,CRM,0.005673523490297286,1.1849785701763547,1.2645335302378107,111488,Salesforce.com,NYQ,Information Technology,Application Software,2008-09-15,1999,San Francisco,CA,United States,167.45,164938252288,3064000000.0,0.259,73541.0
2013-09,CRM,0.0028703417102729444,1.0897920566880324,1.3780785966688418,111488,Salesforce.com,NYQ,Information Technology,Application Software,2008-09-15,1999,San Francisco,CA,United States,167.45,164938252288,3064000000.0,0.259,73541.0
2013-10,CRM,0.0013675084172957393,1.0418492163655448,1.4357501060295625,111488,Salesforce.com,NYQ,Information Technology,Application Software,2008-09-15,1999,San Francisco,CA,United States,167.45,164938252288,3064000000.0,0.259,73541.0
2013-11,CRM,-0.0010092377188271827,0.9701617970966534,1.392909903047351,111488,Salesforce.com,NYQ,Information Technology,Application Software,2008-09-15,1999,San Francisco,CA,United States,167.45,164938252288,3064000000.0,0.259,73541.0
2013-12,CRM,0.0028542586026620957,1.089267866260038,1.5172519979848644,111488,Salesforce.com,NYQ,Information Technology,Application Software,2008-09-15,1999,San Francisco,CA,United States,167.45,164938252288,3064000000.0,0.259,73541.0
2014-01,CRM,0.004663020887024247,1.1497740910784564,1.7444970369200195,111488,Salesforce.com,NYQ,Information Technology,Application Software,2008-09-15,1999,San Francisco,CA,United States,167.45,164938252288,3064000000.0,0.259,73541.0
2014-02,CRM,0.0018225907197478618,1.0561476066064834,1.8424463702751808,111488,Salesforce.com,NYQ,Information Technology,Application Software,2008-09-15,1999,San Francisco,CA,United States,167.45,164938252288,3064000000.0,0.259,73541.0
2014-03,CRM,-0.003996751566309308,0.8867937955632218,1.6338700098180088,111488,Salesforce.com,NYQ,Information Technology,Application Software,2008-09-15,1999,San Francisco,CA,United States,167.45,164938252288,3064000000.0,0.259,73541.0
2014-04,CRM,-0.004343940892221322,0.8775668918863705,1.4338302262623437,111488,Salesforce.com,NYQ,Information Technology,Application Software,2008-09-15,1999,San Francisco,CA,United States,167.45,164938252288,3064000000.0,0.259,73541.0
2014-05,CRM,0.0015391750095004888,1.0472207506806668,1.5015367658950818,111488,Salesforce.com,NYQ,Information Technology,Application Software,2008-09-15,1999,San Francisco,CA,United States,167.45,164938252288,3064000000.0,0.259,73541.0
2014-06,CRM,0.004833041834739273,1.1556257885086962,1.7352146090623015,111488,Salesforce.com,NYQ,Information Technology,Application Software,2008-09-15,1999,San Francisco,CA,United States,167.45,164938252288,3064000000.0,0.259,73541.0
2014-07,CRM,-0.002941009347483824,0.9154310072763966,1.5884692574146213,111488,Salesforce.com,NYQ,Information Technology,Application Software,2008-09-15,1999,San Francisco,CA,United States,167.45,164938252288,3064000000.0,0.259,73541.0
2014-08,CRM,0.004274314170798266,1.1365031740229834,1.8053003528896485,111488,Salesforce.com,NYQ,Information Technology,Application Software,2008-09-15,1999,San Francisco,CA,United States,167.45,164938252288,3064000000.0,0.259,73541.0
2014-09,CRM,-0.0011582312962188526,0.965830354227486,1.7436138793184146,111488,Salesforce.com,NYQ,Information Technology,Application Software,2008-09-15,1999,San Francisco,CA,United States,167.45,164938252288,3064000000.0,0.259,73541.0
2014-10,CRM,0.0048867828874163965,1.1574814022199025,2.018200637963562,111488,Salesforce.com,NYQ,Information Technology,Application Software,2008-09-15,1999,San Francisco,CA,United States,167.45,164938252288,3064000000.0,0.259,73541.0
2014-11,CRM,-0.0033633498535618096,0.9038692546435143,1.82418950635719,111488,Salesforce.com,NYQ,Information Technology,Application Software,2008-09-15,1999,San Francisco,CA,United States,167.45,164938252288,3064000000.0,0.259,73541.0
2014-12,CRM,-0.0002268382937643128,0.9932171870618152,1.8118163701717696,111488,Salesforce.com,NYQ,Information Technology,Application Software,2008-09-15,1999,San Francisco,CA,United States,167.45,164938252288,3064000000.0,0.259,73541.0
2015-01,CRM,-0.00226657956364838,0.9341908137013144,1.6925822091281273,111488,Salesforce.com,NYQ,Information Technology,Application Software,2008-09-15,1999,San Francisco,CA,United States,167.45,164938252288,3064000000.0,0.259,73541.0
2015-02,CRM,0.011327542929032878,1.4020227310751554,2.373038731411037,111488,Salesforce.com,NYQ,Information Technology,Application Software,2008-09-15,1999,San Francisco,CA,United States,167.45,164938252288,3064000000.0,0.259,73541.0
2015-03,CRM,-0.001587541807109299,0.9534539998217574,2.262583270195802,111488,Salesforce.com,NYQ,Information Technology,Application Software,2008-09-15,1999,San Francisco,CA,United States,167.45,164938252288,3064000000.0,0.259,73541.0
2015-04,CRM,0.0044748493801338085,1.1433310898860976,2.586881796271017,111488,Salesforce.com,NYQ,Information Technology,Application Software,2008-09-15,1999,San Francisco,CA,United States,167.45,164938252288,3064000000.0,0.259,73541.0
2015-05,CRM,0.00011071372259593426,1.0033267492165714,2.5954877032601247,111488,Salesforce.com,NYQ,Information Technology,Application Software,2008-09-15,1999,San Francisco,CA,United States,167.45,164938252288,3064000000.0,0.259,73541.0
2015-06,CRM,-0.0018985714294981698,0.9445834143865905,2.4516546367438585,111488,Salesforce.com,NYQ,Information Technology,Application Software,2008-09-15,1999,San Francisco,CA,United States,167.45,164938252288,3064000000.0,0.259,73541.0
2015-07,CRM,0.0024188213618456297,1.0751681002338749,2.635940858217465,111488,Salesforce.com,NYQ,Information Technology,Application Software,2008-09-15,1999,San Francisco,CA,United States,167.45,164938252288,3064000000.0,0.259,73541.0
2015-08,CRM,-0.0023194824884066904,0.9327059446815266,2.4585577082883545,111488,Salesforce.com,NYQ,Information Technology,Application Software,2008-09-15,1999,San Francisco,CA,United States,167.45,164938252288,3064000000.0,0.259,73541.0
2015-09,CRM,0.00027174965225540946,1.008184695018927,2.478680253317127,111488,Salesforce.com,NYQ,Information Technology,Application Software,2008-09-15,1999,San Francisco,CA,United States,167.45,164938252288,3064000000.0,0.259,73541.0
2015-10,CRM,0.005256164795876362,1.1703138740899857,2.900833889889914,111488,Salesforce.com,NYQ,Information Technology,Application Software,2008-09-15,1999,San Francisco,CA,United States,167.45,164938252288,3064000000.0,0.259,73541.0
2015-11,CRM,0.0013609492067306994,1.0416445045295981,3.0216376799570464,111488,Salesforce.com,NYQ,Information Technology,Application Software,2008-09-15,1999,San Francisco,CA,United States,167.45,164938252288,3064000000.0,0.259,73541.0
2015-12,CRM,-0.0006497518589949826,0.9806899826001952,2.96328980378117,111488,Salesforce.com,NYQ,Information Technology,Application Software,2008-09-15,1999,San Francisco,CA,United States,167.45,164938252288,3064000000.0,0.259,73541.0
2016-01,CRM,-0.00722295990561671,0.8045475950651676,2.384107685113273,111488,Salesforce.com,NYQ,Information Technology,Application Software,2008-09-15,1999,San Francisco,CA,United States,167.45,164938252288,3064000000.0,0.259,73541.0
2016-02,CRM,0.001051011226616122,1.0320155956716266,2.4604363127974773,111488,Salesforce.com,NYQ,Information Technology,Application Software,2008-09-15,1999,San Francisco,CA,United States,167.45,164938252288,3064000000.0,0.259,73541.0
2016-03,CRM,0.003983943978021275,1.1266863292110325,2.7721399575233177,111488,Salesforce.com,NYQ,Information Technology,Application Software,2008-09-15,1999,San Francisco,CA,United States,167.45,164938252288,3064000000.0,0.259,73541.0
2016-04,CRM,0.0013114785151963969,1.0401017847876022,2.8833077175010304,111488,Salesforce.com,NYQ,Information Technology,Application Software,2008-09-15,1999,San Francisco,CA,United States,167.45,164938252288,3064000000.0,0.259,73541.0
2016-05,CRM,0.004828914373063822,1.1554833912086064,3.331614179316037,111488,Salesforce.com,NYQ,Information Technology,Application Software,2008-09-15,1999,San Francisco,CA,United States,167.45,164938252288,3064000000.0,0.259,73541.0
2016-06,CRM,-0.0022773310600675,0.9338888578953429,3.111357360869384,111488,Salesforce.com,NYQ,Information Technology,Application Software,2008-09-15,1999,San Francisco,CA,United States,167.45,164938252288,3064000000.0,0.259,73541.0
